"Id","StateId","ScientificName","CommonName","MaxHeight","MaxHeightInputFormat","MaxHeightTreeId","MaxGirth","MaxGirthInputFormat","MaxGirthTreeId","MaxCrownSpread","MaxCrownSpreadInputFormat","MaxCrownSpreadTreeId","Number"
"1110106947","19","Pinus resinosa","Red Pine","9.5400001525878906e+001","2","235321","4.7500000000000000e+000","2","235321","0.0000000000000000e+000","0",NULL,"1"
"1111342827","25","Prunus serrulata","Japanese Flowering Cherry","0.0000000000000000e+000","0",NULL,"5.0833334922790527e+000","2","235521","0.0000000000000000e+000","0",NULL,"1"
"11114720","25","Persea borbonia","Redbay","3.1000000000000000e+001","2","40680","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1111481109","20","Juglans nigra","Black Walnut","9.5000000000000000e+001","2","239974","1.1074999809265137e+001","2","239974","0.0000000000000000e+000","0",NULL,"3"
"1111614812","7","Hamamelis virginiana","American Witchhazel","3.4000000000000000e+001","2","142958","2.0833332538604736e+000","2","75453","0.0000000000000000e+000","0",NULL,"2"
"1111639032","11","Abies grandis","Grand Fir","1.7010000610351562e+002","2","164257","1.0991665840148926e+001","2","164257","0.0000000000000000e+000","0",NULL,"3"
"1112957517","32","Acer miyabei","Miyabe Maple","5.5299999237060547e+001","2","226052","3.9400000572204590e+000","2","226052","0.0000000000000000e+000","0",NULL,"1"
"1115363169","38","Vitis spp.","Grape","0.0000000000000000e+000","0",NULL,"1.7500000000000000e+000","2","252985","0.0000000000000000e+000","0",NULL,"3"
"1116185650","2","Liquidambar styraciflua","Sweetgum","1.3760000610351562e+002","2","241589","1.2250000000000000e+001","2","241593","0.0000000000000000e+000","0",NULL,"9"
"1118609843","3","Acacia greggii","Catclaw Acacia","2.3299999237060547e+001","2","159287","2.0999999046325684e+000","2","159287","0.0000000000000000e+000","0",NULL,"1"
"111892269","122","Terminalia oblonga","Guayabo","9.2500000000000000e+001","2","213101","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1119096022","32","Tilia americana var. heterophylla","American Basswood","9.0099998474121094e+001","2","281824","1.0199999809265137e+001","2","281824","0.0000000000000000e+000","0",NULL,"1"
"1119764096","47","Alnus glutinosa","European Alder","3.4599998474121094e+001","2","314957","2.5833332538604736e+000","2","314957","2.1000000000000000e+001","2","314957","1"
"1119907222","40","Prunus pensylvanica","Pin Cherry","8.6000000000000000e+001","2","229210","4.4166665077209473e+000","2","229210","0.0000000000000000e+000","0",NULL,"1"
"1120927379","10","Fraxinus nigra","Black Ash","1.2000000000000000e+002","2","233606","9.0833330154418945e+000","2","233606","0.0000000000000000e+000","0",NULL,"1"
"1121000534","25","Oxydendrum arboreum","Sourwood","1.1169999694824219e+002","2","229778","6.8333334922790527e+000","2","229779","0.0000000000000000e+000","0",NULL,"31"
"1123229941","18","Acer saccharinum","Silver Maple","1.2490000152587891e+002","2","232022","1.1666666984558105e+001","2","232022","0.0000000000000000e+000","0",NULL,"6"
"1123413650","47","Picea rubens","Red Spruce","1.1500000000000000e+002","2","219395","9.2500000000000000e+000","2","306135","3.6000000000000000e+001","2","306135","14"
"1124370090","3","Picea engelmannii","Engelmann Spruce","1.2600000000000000e+002","2","226268","7.7500000000000000e+000","2","226288","0.0000000000000000e+000","0",NULL,"9"
"1125377232","47","Populus tremuloides","Quaking Aspen","9.6500000000000000e+001","2","313265","5.5000000000000000e+000","2","284688","3.6000000000000000e+001","2","284503","4"
"1125710316","32","Rhododendron maximum","Great Laurel","1.2199999809265137e+001","2","221070","6.3999998569488525e-001","2","221070","0.0000000000000000e+000","0",NULL,"1"
"1126945812","207","Platanus x hispanica","London Planetree","9.0000000000000000e+001","2","283219","1.2416666984558105e+001","2","283206","0.0000000000000000e+000","0",NULL,"2"
"1127069703","17","Platanus occidentalis","American Sycamore","1.1950000000000000e+002","2","250368","2.1583333969116211e+001","2","256031","1.0619999694824219e+002","2","256031","4"
"1128435073","2","Cornus drummondii","Roughleaf Dogwood","3.4299999237060547e+001","2","241818","1.0833333730697632e+000","2","241818","0.0000000000000000e+000","0",NULL,"1"
"1128902704","25","Quercus montana","Chestnut Oak","1.3769999694824219e+002","2","252451","1.5250000000000000e+001","2","229389","0.0000000000000000e+000","0",NULL,"26"
"11296791","7","Carya tomentosa","Mockernut Hickory","1.3169999694824219e+002","2","232217","6.4166665077209473e+000","2","142901","0.0000000000000000e+000","0",NULL,"4"
"1130218365","2","Quercus falcata","Southern Red Oak","1.2750000000000000e+002","2","241691","1.0750000000000000e+001","2","241659","0.0000000000000000e+000","0",NULL,"13"
"1130992187","18","Fraxinus caroliniana","Carolina Ash","3.6500000000000000e+001","2","168098","3.1666667461395264e+000","2","168098","0.0000000000000000e+000","0",NULL,"1"
"1131262578","61","Picea glauca","White Spruce","9.2699996948242188e+001","2","75002","4.3750000000000000e+000","2","75002","0.0000000000000000e+000","0",NULL,"7"
"1131640334","6","Pinus strobus","Eastern White Pine","1.5100000000000000e+002","2","242620","1.2500000000000000e+001","2","242619","0.0000000000000000e+000","0",NULL,"26"
"1133292885","9","Ostrya virginiana","Hophornbeam","7.4800003051757813e+001","2","249111","3.1666667461395264e+000","2","249111","0.0000000000000000e+000","0",NULL,"1"
"1133301943","39","Pinus contorta var. latifolia","Lodgepole Pine","0.0000000000000000e+000","0",NULL,"5.8333334922790527e+000","2","233588","2.7000000000000000e+001","2","233588","1"
"1133728009","57","Prunus pensylvanica","Pin Cherry","5.8500000000000000e+001","2","233103","3.1666667461395264e+000","2","233109","0.0000000000000000e+000","0",NULL,"3"
"1134300673","225","Larix decidua","European Larch","7.4000000000000000e+001","2","283506","6.9166665077209473e+000","2","283506","0.0000000000000000e+000","0",NULL,"1"
"1134667598","32","Betula populifolia","Gray Birch","6.8000000000000000e+001","2","258475","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"2"
"1134704706","43","Carya pallida","Sand Hickory","1.1380000305175781e+002","2","127937","8.7500000000000000e+000","2","127937","0.0000000000000000e+000","0",NULL,"1"
"1135674430","1","Carya illinoinensis","Pecan","1.2730000305175781e+002","2","253883","1.6416666030883789e+001","2","253883","0.0000000000000000e+000","0",NULL,"1"
"1136287702","2","Juniperus virginiana","Eastern Redcedar","5.4200000762939453e+001","2","137051","5.3666667938232422e+000","2","137050","0.0000000000000000e+000","0",NULL,"2"
"1136372902","12","Quercus bicolor","Swamp White Oak","1.0350000000000000e+002","2","225676","1.6833333969116211e+001","2","171014","0.0000000000000000e+000","0",NULL,"2"
"1138306097","40","Quercus rubra","Northern Red Oak","1.5910000610351562e+002","2","228366","1.7666666030883789e+001","2","230378","0.0000000000000000e+000","0",NULL,"17"
"1138427549","9","Fraxinus pennsylvanica","Green Ash","1.3830000305175781e+002","2","249105","9.7500000000000000e+000","2","249104","0.0000000000000000e+000","0",NULL,"11"
"1138803088","25","Carya cordiformis","Bitternut Hickory","1.4619999694824219e+002","2","230521","1.1750000000000000e+001","2","230417","0.0000000000000000e+000","0",NULL,"11"
"1139220993","33","Juglans nigra","Black Walnut","1.3889999389648437e+002","2","169553","1.4166666984558105e+001","2","17328","7.0000000000000000e+001","2","9656","43"
"1140565112","38","Acer floridanum","Southern Sugar Maple","8.4900001525878906e+001","2","237851","7.0833334922790527e+000","2","237903","0.0000000000000000e+000","0",NULL,"5"
"1141485739","47","Quercus x leana","Hybrid Oak","7.3800003051757812e+001","2","314945","6.5000000000000000e+000","2","314945","8.2500000000000000e+001","2","314945","1"
"1141990411","18","Ilex verticillata","Common Winterberry","1.8500000000000000e+001","2","280957","5.0000000000000000e-001","2","280957","0.0000000000000000e+000","0",NULL,"1"
"1142733538","9","Betula lenta","Sweet Birch","1.1340000152587891e+002","2","249290","8.1666669845581055e+000","2","234807","0.0000000000000000e+000","0",NULL,"12"
"1145241388","8","Quercus laurifolia","Laurel Oak","6.4099998474121094e+001","2","159250","6.1749997138977051e+000","2","159250","0.0000000000000000e+000","0",NULL,"1"
"1145635317","32","Ulmus spp.","Elm","9.9500000000000000e+001","2","259967","5.8333334922790527e+000","2","259967","0.0000000000000000e+000","0",NULL,"2"
"1145658664","25","Cliftonia monophylla","Buckwheat Tree","1.7000000000000000e+001","2","40681","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1147131586","36","Tsuga canadensis","Eastern Hemlock","1.4760000610351562e+002","2","147206","1.6000000000000000e+001","2","212206","6.6000000000000000e+001","2","255919","467"
"1147528128","5","Populus fremontii ssp. fremontii","Fremont Cottonwood","7.0099998474121094e+001","2","126236","1.1583333015441895e+001","2","126236","0.0000000000000000e+000","0",NULL,"3"
"1148197280","36","Viburnum prunifolium","Blackhaw","3.2500000000000000e+001","2","212127","2.3999998569488525e+000","2","166279","0.0000000000000000e+000","0",NULL,"2"
"1149559995","32","Oxydendrum arboreum","Sourwood","5.4799999237060547e+001","2","281826","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1150167937","48","Populus angustifolia","Narrowleaf Cottonwood","9.2599998474121094e+001","2","126221","8.6416664123535156e+000","2","58832","0.0000000000000000e+000","0",NULL,"4"
"1150624152","17","Acer spp.","Maple","6.0000000000000000e+001","2","250227","1.1000000000000000e+001","2","250227","0.0000000000000000e+000","0",NULL,"1"
"1150698152","16","Taxodium distichum","Bald Cypress","8.1599998474121094e+001","2","320742","6.3600001335144043e+000","2","320742","0.0000000000000000e+000","0",NULL,"6"
"1152172286","40","Liquidambar styraciflua","Sweetgum","1.5580000305175781e+002","2","321914","1.3666666984558105e+001","2","228397","0.0000000000000000e+000","0",NULL,"75"
"1152212391","36","Fagus grandifolia","American Beech","1.3010000610351562e+002","2","173661","2.1833333969116211e+001","2","255918","1.0200000000000000e+002","2","133816","198"
"1152926489","29","Nyssa sylvatica","Blackgum","8.6400001525878906e+001","2","170483","1.1400000572204590e+001","2","170484","0.0000000000000000e+000","0",NULL,"5"
"1153112812","45","Larix occidentalis","Western Larch","2.1300000000000000e+002","2","296925","1.3750000000000000e+001","2","296925","0.0000000000000000e+000","0",NULL,"3"
"1153342361","23","Quercus texana","Texas Red Oak","1.3600000000000000e+002","2","251410","9.8333330154418945e+000","2","251164","9.3000000000000000e+001","2","251181","4"
"1154100481","46","Populus deltoides","Eastern Cottonwood","9.4900001525878906e+001","2","233413","1.6583333969116211e+001","2","233413","0.0000000000000000e+000","0",NULL,"1"
"1154507187","17","Quercus bicolor","Swamp White Oak","7.7500000000000000e+001","2","256019","1.5083333015441895e+001","2","256019","7.8500000000000000e+001","2","256019","2"
"115519217","32","Populus deltoides","Eastern Cottonwood","1.3439999389648437e+002","2","280005","2.9000000000000000e+001","2","70462","1.0069999694824219e+002","2","70462","70"
"1155281111","47","Gymnocladus dioicus","Kentucky Coffeetree","1.1000000000000000e+002","2","313235","1.4916666984558105e+001","2","312063","7.2000000000000000e+001","2","312099","5"
"1155292557","17","Pyrus pyrifolia","Chinese Pear","5.1099998474121094e+001","2","189034","5.1700000762939453e+000","2","189034","0.0000000000000000e+000","0",NULL,"1"
"1155317519","45","Alnus rubra","Red Alder","1.2500000000000000e+002","2","296870","8.8199996948242187e+000","2","296870","0.0000000000000000e+000","0",NULL,"3"
"1155658809","25","Tilia americana var. heterophylla","American Basswood","1.5219999694824219e+002","2","243523","1.1583333015441895e+001","2","243461","0.0000000000000000e+000","0",NULL,"28"
"1158531514","64","Metasequoia glyptostroboides","Dawn Redwood","7.9699996948242187e+001","2","125468","9.0583333969116211e+000","2","125468","0.0000000000000000e+000","0",NULL,"1"
"1158817256","44","Pinus strobus","Eastern White Pine","1.5060000610351562e+002","2","253241","1.4000000000000000e+001","2","253214","0.0000000000000000e+000","0",NULL,"21"
"1159143450","43","Juglans nigra","Black Walnut","1.3630000305175781e+002","2","168521","1.7416666030883789e+001","2","224533","1.2169999694824219e+002","2","224533","8"
"1159371427","32","Larix sibirica","Siberian Larch","1.2190000152587891e+002","2","281869","4.3699998855590820e+000","2","281869","0.0000000000000000e+000","0",NULL,"1"
"1159481565","32","Quercus montana","Chestnut Oak","1.3250000000000000e+002","2","260031","1.1180000305175781e+001","2","226103","8.1000000000000000e+001","2","259975","39"
"1160113678","35","Thuja plicata","Western Redcedar","2.0600000000000000e+002","2","239643","1.7350000381469727e+001","2","318024","0.0000000000000000e+000","0",NULL,"6"
"1163774515","36","Viburnum lantanoides","Hobblebush","1.9100000381469727e+001","2","222074","5.0000000000000000e-001","2","222074","0.0000000000000000e+000","0",NULL,"2"
"1164086436","29","Quercus stellata","Post Oak","0.0000000000000000e+000","0",NULL,"1.6000000000000000e+001","2","171574","0.0000000000000000e+000","0",NULL,"3"
"1165006354","47","Ulmus parvifolia","Chinese Elm","5.6200000762939453e+001","2","315012","6.5250000953674316e+000","2","315012","5.1000000000000000e+001","2","315012","2"
"1165404081","40","Quercus falcata","Southern Red Oak","1.3260000610351562e+002","2","314563","1.3979999542236328e+001","2","322924","0.0000000000000000e+000","0",NULL,"41"
"1165538665","43","Quercus x comptonae","Compton Oak","6.0500000000000000e+001","2","240481","1.6666666030883789e+001","2","240481","9.3333330154418945e+000","2","240481","1"
"1165723788","38","Viburnum rufidulum","Rusty Blackhaw","0.0000000000000000e+000","0",NULL,"1.1666666269302368e+000","2","236255","0.0000000000000000e+000","0",NULL,"1"
"1166125881","40","Cornus florida","Flowering Dogwood","4.4599998474121094e+001","2","313531","3.1800000667572021e+000","2","313531","0.0000000000000000e+000","0",NULL,"4"
"1166707291","36","Amelanchier spp.","Serviceberry","6.7500000000000000e+001","2","138115","2.5000000000000000e+000","2","139528","0.0000000000000000e+000","0",NULL,"3"
"1167080868","32","Quercus cerris","European Turkey Oak","9.4000000000000000e+001","2","281846","1.1340000152587891e+001","2","281846","0.0000000000000000e+000","0",NULL,"1"
"1167145754","40","Juniperus virginiana","Eastern Redcedar","9.4099998474121094e+001","2","323712","7.1666665077209473e+000","2","323712","0.0000000000000000e+000","0",NULL,"1"
"1168091501","33","Fagus sylvatica","European Beech","7.7400001525878906e+001","2","5909","1.7999999523162842e+000","2","272967","0.0000000000000000e+000","0",NULL,"2"
"116946313","21","Populus deltoides","Eastern Cottonwood","1.1200000000000000e+002","2","239916","2.3100000381469727e+001","2","239941","1.0850000000000000e+002","2","239915","3"
"1169504637","32","Carya cordiformis","Bitternut Hickory","1.5750000000000000e+002","2","221846","9.5000000000000000e+000","2","281018","0.0000000000000000e+000","0",NULL,"142"
"1169712619","32","Quercus muehlenbergii","Chinkapin Oak","1.1909999847412109e+002","2","217832","1.3350000381469727e+001","2","220817","8.7000000000000000e+001","2","220817","8"
"1171070120","17","Betula alleghaniensis","Yellow Birch","8.6800003051757813e+001","2","256022","1.2783332824707031e+001","2","256022","5.7400001525878906e+001","2","256022","4"
"1172034961","38","Viburnum nudum","Possumhaw","4.4099998474121094e+001","2","236770","1.9166666269302368e+000","2","236770","0.0000000000000000e+000","0",NULL,"2"
